rank|name|score|link|Background|Body|Tattoo|Nose|Mouth|Eyes|On eyes|Clothes|Accessorie|Head|Smokes
1821|Oliens #1684|115.75475798074572|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1683|jungle |sun burn white skin ||big fat nose |wondering mouth |sus eyes||deep pink cowboy shirt ||mohak|
1822|Oliens #761|115.67740507173887|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/760|mushroom cloud |light skin ||Onose |wild mouth |bored eyes ||orange vintage shirt ||short wavy hair |
1823|Oliens #2044|115.66194816793237|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2043|glittery night sky |light skin |will i ever go home tattoo |Onose |wide mouth|tierd eyes sinning ||black suit ||braid ocean blue |
1824|Oliens #496|115.60964763401446|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/495|mushroom cloud |pale lime yellow ||wierd nose |closed mouth |bored eyes ||orange vintage shirt ||braid black|
1825|Oliens #147|115.53119151324933|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/146|mushroom cloud |pink ||Onose |closed mouth |cool eyes ||deep green vintage shirt ||bald |blunt 
1826|Oliens #1399|115.480497646042|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1398|shades of blue |dark brown ||bignose |wide mouth|tierd eyes sinning ||under shirt ||braid ocean blue |blunt 
1827|Oliens #1945|115.42886338349453|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1944|blackhole |pale lime yellow ||funny nose |wide mouth|punky eyes ||vintage shirt with a line ||braid ginger |
1828|Oliens #211|115.28114615331785|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/210|forest green |sky blue body ||bignose |wide mouth|cool eyes ||blue Tshirt ||braid black|
1829|Oliens #560|115.2264993715347|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/559|jungle |bunrt umber ||funny nose |wide mouth|cool eyes ||blue bathrobe ||braid caramel|
1830|Oliens #1026|115.21986333483105|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1025|sangria red |baby blue ||big fat nose |wide mouth|sus eyes||orange vintage shirt ||short hair |
1831|Oliens #1887|115.20592456214602|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1886|glittery night sky |pale lime yellow ||bignose |closed mouth |tierd eyes ||magenta shirt with a line ||short hair |
1832|Oliens #1567|115.17905594567551|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1566|pink to blue |light skin ||bignose |wondering mouth |bored eyes ||under shirt |silver ring |braid unicorn |
1833|Oliens #1726|115.1780260417963|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1725|desert|sun burn white skin ||Onose |wide mouth|sus eyes||black suit ||mohak|
1834|Oliens #2101|115.16344714815476|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2100|desert|bunrt umber ||big fat nose |closed mouth |punky eyes ||under shirt ||long braid ginger|
1835|Oliens #895|115.14953826545965|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/894|brown and blue |sky blue body ||big fat nose |wild mouth |punky eyes ||red suit ||bald |
1836|Oliens #315|115.1296610476344|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/314|gray |baby blue ||wierd nose |wide mouth|cool eyes ||red Tshirt ||braid ginger |
1837|Oliens #1965|115.12793031325441|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1964|summer |baby blue ||Onose |wondering mouth |bored eyes ||blue bathrobe ||bald |
1838|Oliens #1224|115.06121076487722|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1223|wine red |light skin ||Onose |small lips|sus eyes|sun glasses |white Tshirt ||bald |
1839|Oliens #1629|115.01840348464623|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1628|desert|baby blue ||wierd nose |wondering mouth |Oeyes ||red Tshirt ||bald |
1840|Oliens #1291|114.99687427174426|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1290|wormhole |sun burn white skin ||nose2 |wondering mouth |tierd eyes ||naked ||bald |cigarette 
1841|Oliens #1486|114.99151901842069|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1485|wormhole |raw umber ||Onose |wide mouth|bored eyes |sun glasses |purple cowboy shirt ||oxblood cowboyhat |
1842|Oliens #2112|114.96673444149063|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2111|purple back |bunrt umber ||funny nose |wide mouth|tierd eyes ||black suit ||bald |
1843|Oliens #320|114.85709872629155|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/319|desert night |green ||Onose |wide mouth|cool eyes ||red suit |gold ring|bald |
1844|Oliens #1983|114.75704926940826|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1982|black and purple |green ||nose2 |wondering mouth |sus eyes||blue suit ||bald |
1845|Oliens #996|114.66637276668057|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/995|desert|dark brown ||funny nose |wondering mouth |bored eyes ||orange vintage shirt ||bald |
1846|Oliens #1427|114.63501382521144|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1426|green |light lime yellow ||big fat nose |wide mouth|bored eyes ||cowboy shirt vintage ||short hair |blunt 
1847|Oliens #790|114.63424293880729|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/789|wormhole |green ||bignose |wide mouth|sus eyes||naked ||braid ginger |
1848|Oliens #544|114.62800725452715|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/543|jungle |light lime yellow ||Onose |wide mouth|Oeyes ||blue Tshirt ||braid ginger |
1849|Oliens #515|114.62465015549012|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/514|blackhole |raw umber ||wierd nose |wide mouth|tierd eyes sinning ||blue suit ||oxblood cowboyhat |
1850|Oliens #401|114.54045972184507|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/400|desert|baby blue ||Onose |wondering mouth |bored eyes ||under shirt ||mohak|cigarette 
1851|Oliens #1306|114.53833889550098|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1305|anarchist |pale lime yellow ||Onose |wondering mouth |tierd eyes sinning |sun glasses |under shirt ||bald |
1852|Oliens #2057|114.50653827569435|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2056|shades of gray |pickle green ||funny nose |wild mouth |bored eyes ||under shirt ||braid cherry |
1853|Oliens #1938|114.49174288366984|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1937|desert night |light gray ||nose2 |wondering mouth |Oeyes shiny |purple fire glasses |under shirt ||bald |
1854|Oliens #1109|114.46737589795445|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1108|mushroom cloud |light lime yellow ||big fat nose |wondering mouth |bored eyes ||purple cowboy shirt ||braid cherry |
1855|Oliens #2016|114.33623947812113|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2015|black and purple |sky blue body ||nose2 |wondering mouth |tierd eyes sinning ||under shirt ||braid caramel|
1856|Oliens #498|114.29862069889498|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/497|burnning man |dark brown ||wierd nose |wide mouth|cool eyes ||blue Tshirt ||braid caramel|
1857|Oliens #581|114.25569797550034|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/580|wormhole |bunrt umber ||bignose |wide mouth|tierd eyes sinning ||red suit ||long braid ginger|
1858|Oliens #62|114.14448914071532|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/61|desert night |pickle green ||big fat nose |wondering mouth |Oeyes shiny ||deep pink cowboy shirt ||bald |
1859|Oliens #470|114.00656325264137|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/469|burnning man |light lime yellow ||Onose |wild mouth |Oeyes ||red Tshirt ||bald |
1860|Oliens #316|113.92239183092946|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/315|brown and blue |light virdian ||nose2 |wide mouth|bored eyes ||red Tshirt ||braid ocean blue |
1861|Oliens #194|113.87474284372574|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/193|wormhole |sky blue body ||funny nose |wild mouth |Oeyes ||red suit ||short hair |
1862|Oliens #1650|113.75929115558256|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1649|wormhole |light gray ||wierd nose |wild mouth |Oeyes ||red Tshirt ||braid ginger |
1863|Oliens #1700|113.73937070758376|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1699|blackhole |light skin ||Onose |wild mouth |Oeyes ||deep pink cowboy shirt ||bald |
1864|Oliens #1914|113.69213091596541|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1913|jungle |pale lime yellow ||Onose |wild mouth |bored eyes ||red suit ||braid caramel|
1865|Oliens #550|113.57165709395956|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/549|mushroom cloud |light gray ||funny nose |wondering mouth |punky eyes |sun glasses |naked ||bald |
1866|Oliens #383|113.42311931393483|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/382|blackhole |dark brown ||wierd nose |wide mouth|tierd eyes ||simple gray vintage shirt ||short wavy hair |
1867|Oliens #694|113.4177964658211|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/693|gray |light virdian ||Onose |wild mouth |punky eyes ||red Tshirt ||bald |blunt 
1868|Oliens #956|113.40297542244076|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/955|ice latte back |baby blue ||Onose |closed mouth |sus eyes||under shirt ||mohak|
1869|Oliens #519|113.33702950784331|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/518|shades of blue |pale lime yellow ||nose2 |wondering mouth |tierd eyes sinning ||red Tshirt ||long braid ginger|
1870|Oliens #1094|113.325977729193|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1093|sangria red |pink ||Onose |wondering mouth |cool eyes ||simple green Tshirt ||oxblood cowboyhat |
1871|Oliens #1646|113.28597433132653|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1645|sangria red |pink ||bignose |closed mouth |Oeyes shiny ||black suit ||short hair |
1872|Oliens #302|113.23503504262072|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/301|desert night |sky blue body ||funny nose |wide mouth|cool eyes ||magenta shirt with a line ||bald |
1873|Oliens #724|113.21925846860843|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/723|forest green |gray bluish ||Onose |wondering mouth |cool eyes ||red suit ||short hair |
1874|Oliens #1505|113.21599234163006|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1504|brown and blue |sky blue body ||wierd nose |wide mouth|bored eyes ||black suit ||long braid ginger|
1875|Oliens #1681|113.17508098926919|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1680|light blue |pale lime yellow ||wierd nose |wondering mouth |bored eyes ||red Tshirt ||braid black|
1876|Oliens #979|113.14115968791589|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/978|red tunnel |sky blue body ||funny nose |wide mouth|bored eyes ||simple green Tshirt ||short hair |cigarette 
1877|Oliens #1638|113.10000711025695|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1637|red drapes |gray bluish ||bignose |wild mouth |tierd eyes sinning ||blue suit ||bald |
1878|Oliens #1997|113.08522460337798|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1996|sangria red |gray bluish ||bignose |wild mouth |bored eyes ||deep pink cowboy shirt ||bald |
1879|Oliens #914|112.9783156717446|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/913|red tunnel |green ||funny nose |wondering mouth |bored eyes ||under shirt ||marron cowboy hat |
1880|Oliens #2131|112.92880022519195|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2130|mushroom cloud |bunrt umber ||Onose |wondering mouth |cool eyes ||blue Tshirt ||marron cowboy hat |
1881|Oliens #1996|112.86936260720624|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1995|jungle |light virdian ||Onose |wide mouth|punky eyes ||red suit ||short wavy hair |
1882|Oliens #1212|112.84900804811969|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1211|wormhole |baby blue ||Onose |wide mouth|cool eyes ||orange shirt with a line ||braid ginger |
1883|Oliens #1543|112.77174684996844|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1542|shades of blue |sky blue body ||funny nose |wondering mouth |cool eyes ||simple green Tshirt |silver ring |bald |
1884|Oliens #491|112.71238619343899|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/490|tunnel|pale lime yellow ||funny nose |wondering mouth |sus eyes||under shirt ||long braid ginger|blunt 
1885|Oliens #1208|112.62552298679475|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1207|forest green |raw umber ||Onose |wondering mouth |sus eyes||simple gray vintage shirt ||bald |
1886|Oliens #1792|112.54866660298508|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1791|shades of blue |pickle green ||nose2 |wondering mouth |cool eyes ||blue suit ||bald |
1887|Oliens #230|112.43021694623451|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/229|shades of blue |sun burn white skin ||nose2 |wondering mouth |cool eyes ||orange shirt with a line ||bald |
1888|Oliens #1779|112.38373850269888|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1778|red drapes |light skin ||funny nose |wild mouth |cool eyes ||under shirt ||oxblood cowboyhat |blunt 
1889|Oliens #814|112.3528214980487|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/813|jungle |gray bluish ||big fat nose |wide mouth|cute eyes ||white Tshirt ||bald |
1890|Oliens #958|112.34526186497098|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/957|wormhole |dark brown ||nose2 |wild mouth |punky eyes ||blue Tshirt ||oxblood cowboyhat |blunt 
1891|Oliens #1307|112.29482862226321|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1306|blackhole |sun burn white skin ||nose2 |wondering mouth |tierd eyes ||simple green Tshirt ||mohak|cigarette 
1892|Oliens #331|112.26304940299795|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/330|shades of blue |sky blue body ||Onose |wide mouth|punky eyes ||white Tshirt ||long braid ginger|
1893|Oliens #835|112.18632061727396|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/834|glittery night sky |raw umber ||wierd nose |wild mouth |tierd eyes ||orange vintage shirt ||mohak|
1894|Oliens #1173|112.10467788250725|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1172|wormhole |light skin ||big fat nose |wondering mouth |tierd eyes sinning ||simple green Tshirt ||oxblood cowboyhat |blunt 
1895|Oliens #1566|112.09586323885013|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1565|burnning man |light virdian ||big fat nose |wide mouth|punky eyes ||red Tshirt ||mohak|
1896|Oliens #137|111.92714111143877|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/136|sangria red |baby blue ||big fat nose |small lips|tierd eyes ||under shirt ||oxblood cowboyhat |
1897|Oliens #1457|111.83589856448738|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1456|orange |bunrt umber ||big fat nose |wild mouth |bored eyes ||white Tshirt ||bald |
1898|Oliens #1154|111.70406506189698|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1153|pink to blue |gray bluish ||nose2 |wide mouth|bored eyes ||black suit ||braid cherry |
1899|Oliens #1696|111.65003554276677|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1695|jungle |dark brown ||funny nose |wondering mouth |punky eyes ||simple gray vintage shirt ||braid black|
1900|Oliens #1525|111.61894117160753|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1524|stary sky|raw umber ||Onose |wondering mouth |cool eyes ||black suit ||long braid ginger|
1901|Oliens #859|111.60715691272205|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/858|light blue |baby blue ||funny nose |wide mouth|cool eyes ||red Tshirt ||braid unicorn |
1902|Oliens #2027|111.55247352629219|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2026|sangria red |sun burn white skin ||big fat nose |wide mouth|bored eyes ||simple green Tshirt ||oxblood cowboyhat |
1903|Oliens #326|111.54478499506492|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/325|red drapes |baby blue ||Onose |wondering mouth |tierd eyes ||simple green Tshirt ||bald |cigarette 
1904|Oliens #941|111.45963719943047|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/940|glittery night sky |baby blue ||wierd nose |wide mouth|sus eyes||purple vintage shirt ||braid ginger |
1905|Oliens #971|111.41688920332726|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/970|wormhole |light skin ||nose2 |wide mouth|tierd eyes ||purple cowboy shirt ||braid ginger |
1906|Oliens #172|111.23625851839329|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/171|mushroom cloud |pale lime yellow ||bignose |wild mouth |cute eyes shining ||simple green Tshirt ||short hair |
