rank|score|token_id|name|background|body|clothes|eyewear|head|mouth|link
481|138.4571358105043|53|Nerd Ape Dao #53|Yellow|Light brown|Brown coat|Round Glasses|Green beanie|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/53
482|138.42881833472453|344|Nerd Ape Dao #344|Light purple|White|Pirate|Faded|Pirate hat|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/344
483|138.39276239974632|1161|Nerd Ape Dao #1161|Green mint|Dark brown|White singlet|Faded|None|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1161
484|138.39020118476583|1138|Nerd Ape Dao #1138|Pink|Pink|White fur|ETH|Biker helmet|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1138
485|138.32367163895628|503|Nerd Ape Dao #503|Red|Dark brown|Black suit|White Round|Blue headscarf|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/503
486|138.2819321633687|606|Nerd Ape Dao #606|Yellow|Tiger|Fastfood|White Round|Green beanie|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/606
487|138.2438348112317|558|Nerd Ape Dao #558|Light purple|White|Sheriff|3D|Apple|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/558
488|138.15668862979587|542|Nerd Ape Dao #542|Red|Light brown|Black vest|Close|Rose headscarf|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/542
489|138.15116193620264|670|Nerd Ape Dao #670|Green mint|White|Overalls|Hearteye|White bucket hat|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/670
490|138.0791307994177|129|Nerd Ape Dao #129|Yellow|Gold|Pirate|Cyberpunk|Rose headscarf|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/129
491|138.0193335615016|275|Nerd Ape Dao #275|Light purple|Cream|Red singlet|Oneeye|Black top hat|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/275
492|138.01178537027593|1125|Nerd Ape Dao #1125|Blue|Red|Rasta hawaii|Dizzy|Pink bucket|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1125
493|137.95959709006488|1121|Nerd Ape Dao #1121|Red|Dark brown|Dark blue suit|X|Black beanie|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1121
494|137.9516895601801|813|Nerd Ape Dao #813|Green mint|Cream|Flower Hawaii|Dizzy|Green beanie|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/813
495|137.94160736277956|164|Nerd Ape Dao #164|Blue|Black|Yellow shirt|Square|Rasta hat|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/164
496|137.90977795192669|712|Nerd Ape Dao #712|Blue|Cream|Stripedtee|Close|Gold hair|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/712
497|137.8892618048282|1132|Nerd Ape Dao #1132|Beige|White|Blue vest|Red Cat|Rose headscarf|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1132
498|137.86926376596435|940|Nerd Ape Dao #940|Red|White|Pink fur|ETH|Pink bucket|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/940
499|137.84313667265812|421|Nerd Ape Dao #421|Red|Gold|White fur|Faded|Biker helmet|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/421
500|137.8389734272087|519|Nerd Ape Dao #519|Blue|Red|Purple hoodie|ETH|Propeller cap|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/519
501|137.8333670900222|170|Nerd Ape Dao #170|Pink|Robot|Purple hoodie|X|Propeller cap|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/170
502|137.81906620141913|983|Nerd Ape Dao #983|Blue|Red|Black vest|Angry|Adventure hat|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/983
503|137.77103793741287|646|Nerd Ape Dao #646|Yellow|Red|Purple hoodie|Oval|Propeller cap|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/646
504|137.7335498823574|112|Nerd Ape Dao #112|Pink|Dark brown|Hawaii|Angry|Rasta hat|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/112
505|137.7276498946511|920|Nerd Ape Dao #920|Blue|Cream|Tech jacket|Oneeye|Gold hair|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/920
506|137.71574852859035|472|Nerd Ape Dao #472|Yellow|Gray|White fur|Gold|Blue cap|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/472
507|137.70806281884018|1238|Nerd Ape Dao #1238|Green mint|Tiger|Black jacket|Round Glasses|Pirate hat|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1238
508|137.69865604344506|67|Nerd Ape Dao #67|Green mint|Gold|Black sleeveless|Round Glasses|Apple|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/67
509|137.68883756210644|529|Nerd Ape Dao #529|Blue|Robot|Red tee|Gold|Apple|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/529
510|137.6395814293823|994|Nerd Ape Dao #994|Red|Zombie|Brown vest|Dizzy|Black top hat|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/994
511|137.63143473248059|256|Nerd Ape Dao #256|Pink|Pink|Pink hoodie|White Round|Apple|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/256
512|137.60307071194973|322|Nerd Ape Dao #322|Yellow|White|Fastfood|Oval|Fastfood|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/322
513|137.56624015072074|1130|Nerd Ape Dao #1130|Pink|Gray|Black hoodie|Gold|Green beret|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1130
514|137.47862788133637|989|Nerd Ape Dao #989|Blue|Gray|Pirate|3D|White bucket hat|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/989
515|137.42389082915273|1106|Nerd Ape Dao #1106|Beige|Robot|Purple hoodie|White Round|Blue headscarf|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1106
516|137.4156719820519|260|Nerd Ape Dao #260|Green mint|Light brown|Pirate|Shy|Biker helmet|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/260
517|137.3990049467351|1209|Nerd Ape Dao #1209|Pink|Robot|Yellow shirt|Wide_eyes|Green beanie|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1209
518|137.37913509704234|1171|Nerd Ape Dao #1171|Beige|Pink|Fastfood|3D|Fastfood|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1171
519|137.35502314293274|1155|Nerd Ape Dao #1155|Light purple|Black|White shirt ribbon|Sleepy|Biker helmet|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1155
520|137.34952049545353|1253|Nerd Ape Dao #1253|Green mint|Black|Brown jacket|Sleepy|Adventure hat|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1253
521|137.32203511992506|707|Nerd Ape Dao #707|Red|White|Black suit|Red Cat|Gold hair|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/707
522|137.3099375668528|153|Nerd Ape Dao #153|Yellow|Tiger|Black vest|Round Glasses|Pink bucket|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/153
523|137.29493268621013|808|Nerd Ape Dao #808|Yellow|Gray|Brown vest|Cyberpunk|Gold hair|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/808
524|137.27276059783802|1131|Nerd Ape Dao #1131|Blue|Red|Brown coat|Sleepy|Propeller cap|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1131
525|137.23940168127947|831|Nerd Ape Dao #831|Yellow|Black|Tuxedo|Cyberpunk|None|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/831
526|137.18462178336787|411|Nerd Ape Dao #411|Blue|White|Black suit|Heart|Rose headscarf|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/411
527|137.10287341954742|74|Nerd Ape Dao #74|Red|Gold|Black jacket|Dizzy|Rasta hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/74
528|137.0966745025807|1191|Nerd Ape Dao #1191|Light purple|White|Green jacket|Gold|Pink beanie|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1191
529|137.05863638063724|964|Nerd Ape Dao #964|Pink|Robot|Flower Hawaii|Oneeye|Blue cap|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/964
530|137.02386688867185|509|Nerd Ape Dao #509|Beige|Gold|Black leather|Black Nerd|Blue headscarf|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/509
531|136.9650870175187|1006|Nerd Ape Dao #1006|Red|Gold|Black tee|Hearteye|Biker helmet|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1006
532|136.96325648467084|318|Nerd Ape Dao #318|Beige|Robot|Pink hoodie|Faded|Black beanie|Gold Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/318
533|136.94998707799317|1140|Nerd Ape Dao #1140|Yellow|Dark brown|Tech jacket|Oneeye|Propeller cap|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1140
534|136.94121193005228|856|Nerd Ape Dao #856|Light purple|Black|Stripedtee|Hearteye|Cowboy hat|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/856
535|136.9276485005559|516|Nerd Ape Dao #516|Light purple|White|Sheriff|Oval|Fastfood|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/516
536|136.92182929082992|417|Nerd Ape Dao #417|Blue|Robot|Sheriff|Red Cat|Cowboy hat|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/417
537|136.91060044900172|502|Nerd Ape Dao #502|Green mint|Black|Pink hoodie|Eyepatch|Green beanie|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/502
538|136.89758349741317|1286|Nerd Ape Dao #1286|Pink|Gray|White shirt ribbon|Faded|Blue cap|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1286
539|136.86467081176696|267|Nerd Ape Dao #267|Light purple|Black|Flower Hawaii|Close|Black beanie|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/267
540|136.86296134923663|1227|Nerd Ape Dao #1227|Yellow|Tiger|Black sleeveless|Demon|Rose headscarf|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1227
541|136.8628919641763|127|Nerd Ape Dao #127|Light purple|Black|Adventure|Wide_eyes|None|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/127
542|136.83755200379366|387|Nerd Ape Dao #387|Light purple|Robot|Purple hoodie|Gold|Black beanie|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/387
543|136.82122766629809|696|Nerd Ape Dao #696|Blue|Water|Blue vest|ETH|Blue cap|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/696
544|136.77436518915545|950|Nerd Ape Dao #950|Yellow|Red|Brown vest|Sleepy|Pink bucket|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/950
545|136.76851890642587|792|Nerd Ape Dao #792|Red|Gold|Black vest|Fasion|Demon horns|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/792
546|136.75282414582978|337|Nerd Ape Dao #337|Yellow|Black|None|Sleepy|None|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/337
547|136.73001572344373|423|Nerd Ape Dao #423|Yellow|Red|Overalls|Eyepatch|Fastfood|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/423
548|136.70159386068477|126|Nerd Ape Dao #126|Green mint|Black|Goldchain|Cyberpunk|Green beanie|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/126
549|136.69268085005137|373|Nerd Ape Dao #373|Red|Lav|Brown vest|Cyberpunk|Blue cap|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/373
550|136.64754729749185|977|Nerd Ape Dao #977|Green mint|White|Hawaii|Red|Demon horns|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/977
551|136.63086096086212|315|Nerd Ape Dao #315|Light purple|Lav|Dark blue suit|Faded|Blue cap|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/315
552|136.45529408081626|820|Nerd Ape Dao #820|Red|Lav|Green jacket|Glasses|Green beret|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/820
553|136.44682425395953|524|Nerd Ape Dao #524|Red|Pink|White singlet|Red|Demon horns|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/524
554|136.405273095349|357|Nerd Ape Dao #357|Yellow|Pink|Black leather|Close|Red bob|Candy|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/357
555|136.40315633417728|326|Nerd Ape Dao #326|Yellow|Robot|Stripedtee|Eyepatch|Staw hat|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/326
556|136.3970092956006|659|Nerd Ape Dao #659|Light purple|Robot|Dark blue suit|Cyberpunk|Red bob|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/659
557|136.37227302423864|433|Nerd Ape Dao #433|Pink|Light brown|Overalls|Hearteye|Pink beanie|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/433
558|136.3419883035317|365|Nerd Ape Dao #365|Pink|Black|Pink hoodie|Red Cat|Apple|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/365
559|136.30930456897306|1173|Nerd Ape Dao #1173|Red|Cream|Sheriff|X|Green beret|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1173
560|136.29616372718567|1258|Nerd Ape Dao #1258|Blue|Gold|Flower Hawaii|Cyberpunk|Cowboy hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1258
561|136.2913612610704|188|Nerd Ape Dao #188|Pink|Light brown|Purple hoodie|Gold|Fastfood|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/188
562|136.27525490140218|972|Nerd Ape Dao #972|Pink|Red|Pink fur|Angry|Adventure hat|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/972
563|136.2429365101024|279|Nerd Ape Dao #279|Pink|Light brown|Goldchain|ETH|Newsboy cap|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/279
564|136.2321388863938|997|Nerd Ape Dao #997|Blue|Black|Pink hoodie|Glasses|Apple|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/997
565|136.21542840692166|959|Nerd Ape Dao #959|Green mint|Tiger|Dark blue suit|Square|Propeller cap|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/959
566|136.2007816561997|1197|Nerd Ape Dao #1197|Light purple|Light brown|Stripedtee|Close|Demon horns|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1197
567|136.18884884310376|34|Nerd Ape Dao #34|Blue|Black|Pink hoodie|Faded|Rasta hat|Cigarette|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/34
568|136.17921158890888|13|Nerd Ape Dao #13|Green mint|Gray|White fur|Round Glasses|Demon horns|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/13
569|136.17090431213808|699|Nerd Ape Dao #699|Green mint|Black|Black jacket|Red|Rose headscarf|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/699
570|136.14130638211617|475|Nerd Ape Dao #475|Light purple|Cream|Overalls|Black Nerd|Pink beanie|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/475
571|136.1128328643492|795|Nerd Ape Dao #795|Red|Gold|Black sleeveless|Shy|Staw hat|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/795
572|136.10925262675732|1100|Nerd Ape Dao #1100|Red|Tiger|Flower Hawaii|Close|Adventure hat|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1100
573|136.082856778508|1097|Nerd Ape Dao #1097|Light purple|Cream|Pink hoodie|Oval|Rasta hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1097
574|136.06670982919945|307|Nerd Ape Dao #307|Red|Dark brown|Green jacket|Close|Blue headscarf|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/307
575|135.9206764584707|981|Nerd Ape Dao #981|Blue|Zombie|Yellow shirt|Sleepy|Green beanie|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/981
576|135.92055417409628|284|Nerd Ape Dao #284|Pink|Dark brown|Black jacket|Gold|Rose headscarf|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/284
577|135.91419857984337|1269|Nerd Ape Dao #1269|Blue|Zombie|Red singlet|Red Cat|Newsboy cap|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1269
578|135.82894586695332|1277|Nerd Ape Dao #1277|Red|Zombie|Black hoodie|Dizzy|Demon horns|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1277
579|135.81023087460377|1141|Nerd Ape Dao #1141|Blue|Pink|White shirt ribbon|Cyberpunk|Fastfood|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1141
580|135.77801696471775|1187|Nerd Ape Dao #1187|Green mint|Lav|Black hoodie|Red Cat|Green beret|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1187
581|135.76200738916256|287|Nerd Ape Dao #287|Green mint|Gold|Pirate|Heart|Green beanie|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/287
582|135.75985086278948|824|Nerd Ape Dao #824|Pink|Pink|Judo|Shy|Cowboy hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/824
583|135.7580009736344|340|Nerd Ape Dao #340|Green mint|Gray|Purple hoodie|X|Gold hair|Mouchet|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/340
584|135.7028960718967|1127|Nerd Ape Dao #1127|Green mint|Robot|Black suit|Close|Cowboy hat|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1127
585|135.69890448980368|865|Nerd Ape Dao #865|Light purple|White|Overalls|Close|Pirate hat|Smile|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/865
586|135.69741623534193|952|Nerd Ape Dao #952|Blue|Pink|White fur|Wide_eyes|Blue headscarf|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/952
587|135.5604695023473|944|Nerd Ape Dao #944|Yellow|Black|Black jacket|X|Green beret|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/944
588|135.52123007819392|544|Nerd Ape Dao #544|Green mint|Dark brown|White shirt ribbon|Eyepatch|Gold hair|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/544
589|135.52025888730665|290|Nerd Ape Dao #290|Beige|Tiger|Flower Hawaii|Cyberpunk|Gold hair|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/290
590|135.51982838672146|1013|Nerd Ape Dao #1013|Pink|Dark brown|Black jacket|ETH|Apple|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1013
591|135.51345875469545|196|Nerd Ape Dao #196|Blue|Light brown|Goldchain|Faded|Demon horns|Pipe|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/196
592|135.4345555886599|350|Nerd Ape Dao #350|Light purple|Pink|Black sleeveless|Round Glasses|Pink bucket|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/350
593|135.4171243467088|47|Nerd Ape Dao #47|Red|Robot|Rasta hawaii|Hearteye|White bucket hat|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/47
594|135.3782747105045|497|Nerd Ape Dao #497|Blue|Cream|Dark blue suit|Oneeye|Propeller cap|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/497
595|135.3760894070107|741|Nerd Ape Dao #741|Light purple|Gold|Overalls|Dizzy|Black top hat|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/741
596|135.36932912091083|941|Nerd Ape Dao #941|Yellow|Pink|Tech jacket|Glasses|Adventure hat|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/941
597|135.31752164743054|932|Nerd Ape Dao #932|Light purple|Zombie|White singlet|Eyepatch|Red bob|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/932
598|135.28976252479978|1075|Nerd Ape Dao #1075|Light purple|Robot|Purple hoodie|Hearteye|Rose headscarf|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1075
599|135.26565377532228|1183|Nerd Ape Dao #1183|Red|Lav|Black tee|Wide_eyes|Rose headscarf|420|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1183
600|135.25740025740026|887|Nerd Ape Dao #887|Blue|Red|Goldchain|Cyberpunk|Pink beanie|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/887
601|135.25072076893335|120|Nerd Ape Dao #120|Pink|Gray|Sheriff|Round Glasses|Blue cap|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/120
602|135.24487452275977|621|Nerd Ape Dao #621|Beige|Black|Purple hoodie|Gold|Rose headscarf|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/621
603|135.1464099914804|51|Nerd Ape Dao #51|Blue|Lav|Goldchain|Faded|Blue cap|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/51
604|135.1402631363044|904|Nerd Ape Dao #904|Light purple|Zombie|Yellow shirt|Dizzy|Black beanie|Sneaky|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/904
605|135.08678773640676|384|Nerd Ape Dao #384|Beige|Tiger|Judo|Close|Newsboy cap|Grin|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/384
606|135.0496222567242|496|Nerd Ape Dao #496|Light purple|Robot|Overalls|Oneeye|Pink beanie|Burger|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/496
607|135.02549136924233|814|Nerd Ape Dao #814|Light purple|Pink|Dark blue suit|Black Nerd|Green beanie|Cigar|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/814
608|134.94576186075489|1025|Nerd Ape Dao #1025|Red|Dark brown|Black suit|Dizzy|White bucket hat|Gum|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1025
609|134.9087207775151|178|Nerd Ape Dao #178|Pink|Water|Black sleeveless|Wide_eyes|Green beanie|Tongue_out|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/178
610|134.86260772895065|1136|Nerd Ape Dao #1136|Light purple|Gold|None|Fasion|Red bob|Grillz|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1136
611|134.82898746052044|624|Nerd Ape Dao #624|Yellow|Black|White shirt ribbon|Heart|Rose headscarf|Close|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/624
612|134.8009095431963|407|Nerd Ape Dao #407|Green mint|Red|Flower Hawaii|Heart|Green beret|Open|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/407
