rank|📈|name|score|link|background|body|clothes|eyewear|head|mouth
134|🟢+1|Nerd Ape Dao #1359|165.55747622994107|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1359|Yellow|Cream|Tech jacket|Oval|None|Cigarette
135|🟢+1|Nerd Ape Dao #1195|165.45262103464967|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1195|Red|Black|Banana hawaii|Black Nerd|Red bob|Cigarette
136|🟢+2|Nerd Ape Dao #597|165.3336581204221|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/597|Beige|Gold|Red singlet|Red Cat|None|Mouchet
137|🟢+2|Nerd Ape Dao #483|165.22020650411451|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/483|Blue|Water|Lab|Heart|Pink beanie|Mouchet
138|🔴-1|Nerd Ape Dao #428|165.1658382705542|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/428|Blue|Robot|Black suit|Dizzy|Gold crown|Pipe
139|🟢+3|Nerd Ape Dao #457|164.62311758492382|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/457|Beige|White|Black suit|Round Glasses|Gold crown|Sneaky
140|🟢+4|Nerd Ape Dao #601|164.51384385525375|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/601|Red|Pink|Pink hoodie|Square|Gold crown|420
141|🔴-1|Nerd Ape Dao #1|164.42828824197514|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1|Pink|Gray|Black turtleneck|Glasses|Rose headscarf|Burger
142|🟢+1|Nerd Ape Dao #1204|164.41012165373598|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1204|Pink|Pink|Lab|Close|Newsboy cap|Pipe
143|🔴-2|Nerd Ape Dao #925|164.15826073819727|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/925|Red|Dark brown|Black turtleneck|Eyepatch|Pink bucket|Gum
144|🔴-11|Nerd Ape Dao #224|164.1153762903763|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/224|Green mint|Gray|Dark blue suit|Angry|Gold crown|Candy
145|🔵|Nerd Ape Dao #675|164.0485630307229|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/675|Blue|Black|Black suit|Fasion|Gold crown|Grillz
146|🟢+2|Nerd Ape Dao #666|163.86360632300915|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/666|Blue|Zombie|Brown jacket|Wide_eyes|Rose headscarf|Gum
147|🔴-1|Nerd Ape Dao #876|163.85163895611913|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/876|Green mint|Gray|Black jacket|Demon|Gold crown|Mouchet
148|🔴-1|Nerd Ape Dao #258|163.73040532199838|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/258|Beige|Light brown|Lab|Glasses|Cowboy hat|Sneaky
149|🔵|Nerd Ape Dao #905|163.5174813491117|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/905|Green mint|Black|Brown jacket|ETH|Pink bucket|Open
150|🔵|Nerd Ape Dao #1169|163.27957464417833|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1169|Red|Light brown|Black suit|Faded|Gold crown|Open
151|🟢+1|Nerd Ape Dao #1071|163.10556276359148|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1071|Green mint|Lav|Black turtleneck|3D|Black top hat|Tongue_out
152|🟢+1|Nerd Ape Dao #385|162.8695505996509|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/385|Yellow|Cream|Purple hoodie|Solar_beam|Rose headscarf|Tongue_out
153|🔴-2|Nerd Ape Dao #889|162.75809871873722|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/889|Light purple|Pink|Black turtleneck|Gold|Blue cap|Open
154|🔵|Nerd Ape Dao #1079|161.73989154987402|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1079|Pink|Black|Lab|Cyberpunk|Rasta hat|Smile
155|🟢+1|Nerd Ape Dao #571|161.4807469969877|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/571|Yellow|Light brown|White singlet|Rainbow|Fastfood|Candy
156|🟢+1|Nerd Ape Dao #858|161.2028205852186|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/858|Blue|Dark brown|Rasta hawaii|Glasses|Gold crown|420
157|🟢+1|Nerd Ape Dao #1068|160.75366774288722|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1068|Green mint|Black|Judo|ETH|Blue headscarf|Gold Grillz
158|🔴-3|Nerd Ape Dao #334|160.67142766357819|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/334|Pink|Gold|Sheriff|Angry|Red bob|Tongue_out
159|🟢+2|Nerd Ape Dao #726|160.32499647931542|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/726|Light purple|Tiger|Adventure|Rainbow|Adventure hat|Gum
160|🔵|Nerd Ape Dao #54|160.23763525285835|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/54|Green mint|Light brown|Banana hawaii|Gold|Adventure hat|Burger
161|🟢+1|Nerd Ape Dao #901|160.1794941882181|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/901|Yellow|Cream|Black turtleneck|White Round|Apple|Gold Grillz
162|🔴-3|Nerd Ape Dao #27|160.0383506745182|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/27|Pink|Lav|Tech jacket|White Round|Pirate hat|Close
163|🔵|Nerd Ape Dao #746|159.93053920717836|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/746|Blue|Tiger|Adventure|Rainbow|Rose headscarf|Cigar
164|🔵|Nerd Ape Dao #672|159.56513521977953|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/672|Light purple|Gold|Flower Hawaii|ETH|Pink beanie|Pipe
165|🟢+1|Nerd Ape Dao #261|159.18767231872073|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/261|Green mint|Robot|Red singlet|Dizzy|None|Smile
166|🔴-1|Nerd Ape Dao #1327|159.10594564810555|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1327|Pink|Black|Lab|Black Nerd|Newsboy cap|Pipe
167|🟢+3|Nerd Ape Dao #729|159.08517921032458|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/729|Green mint|White|Purple hoodie|Solar_beam|White bucket hat|Cigar
168|🔵|Nerd Ape Dao #3|159.0145088554005|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/3|Blue|Gray|Judo|Round Glasses|Rasta hat|Gold Grillz
169|🔴-2|Nerd Ape Dao #1133|158.9715670351154|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1133|Green mint|Robot|Flower Hawaii|Red|Gold hair|Sneaky
170|🟢+3|Nerd Ape Dao #879|158.79467627685085|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/879|Beige|Pink|Brown coat|ETH|Apple|Gum
171|🔵|Nerd Ape Dao #1369|158.70684963366986|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1369|Yellow|Cream|Lab|Square|Newsboy cap|420
172|🟢+2|Nerd Ape Dao #527|158.67340290125986|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/527|Blue|White|Black turtleneck|Red Cat|Biker helmet|Gum
173|🔴-1|Nerd Ape Dao #297|158.6733195432325|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/297|Green mint|Zombie|Black leather|Faded|None|Open
174|🟢+2|Nerd Ape Dao #397|158.4655058441055|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/397|Green mint|Gold|Brown jacket|Oneeye|Apple|Mouchet
175|🔴-6|Nerd Ape Dao #204|158.40022407790875|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/204|Beige|Water|Judo|Eyepatch|Red bob|Sneaky
176|🟢+2|Nerd Ape Dao #1212|158.3704147093879|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1212|Yellow|Red|Tech jacket|Red|Propeller cap|Grin
177|🔴-2|Nerd Ape Dao #486|158.2795444791083|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/486|Green mint|Black|Red singlet|Shy|None|Sneaky
178|🔴-1|Nerd Ape Dao #1287|158.21885553733864|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1287|Yellow|Pink|Brown jacket|Wide_eyes|Demon horns|Sneaky
179|🔵|Nerd Ape Dao #1295|158.03964216914326|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1295|Light purple|Dark brown|Black tee|Gold|Gold crown|Open
180|🟢+2|Nerd Ape Dao #829|157.94047892049258|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/829|Green mint|Red|Banana hawaii|Wide_eyes|Black top hat|Smile
181|🔴-1|Nerd Ape Dao #1303|157.93154194188165|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1303|Beige|White|Black jacket|Solar_beam|Newsboy cap|Grin
182|🟢+3|Nerd Ape Dao #874|157.82932664775421|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/874|Red|Lav|Tech jacket|Fasion|Pink bucket|Gum
183|🟢+1|Nerd Ape Dao #1274|157.80051042523726|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1274|Yellow|Zombie|Banana hawaii|Red Cat|Green beret|Pipe
184|🟢+2|Nerd Ape Dao #1245|157.62717509829855|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1245|Light purple|Water|Brown jacket|Oneeye|Rose headscarf|Pipe
185|🔴-2|Nerd Ape Dao #471|157.41894862325566|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/471|Green mint|Black|White singlet|Rainbow|Newsboy cap|Candy
186|🔴-5|Nerd Ape Dao #1154|157.3907647526569|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1154|Pink|Red|Banana hawaii|Eyepatch|Adventure hat|Cigarette
187|🟢+1|Nerd Ape Dao #316|157.25212060219752|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/316|Beige|Pink|Black turtleneck|Fasion|Blue headscarf|420
188|🔴-1|Nerd Ape Dao #1312|157.11436380364077|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1312|Blue|Water|Banana hawaii|White Round|Adventure hat|Burger
189|🔵|Nerd Ape Dao #990|156.90001038667327|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/990|Yellow|Zombie|Flower Hawaii|Wide_eyes|Pink bucket|Cigarette
190|🔵|Nerd Ape Dao #162|156.88574839245285|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/162|Light purple|Cream|Pink hoodie|Oneeye|Gold crown|Smile
191|🟢+3|Nerd Ape Dao #645|156.74432787616212|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/645|Red|Dark brown|Lab|Dizzy|Black top hat|Cigar
192|🔴-1|Nerd Ape Dao #1030|156.41295172248036|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1030|Red|Black|Lab|Dizzy|Newsboy cap|Smile
193|🟢+3|Nerd Ape Dao #263|156.274482789976|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/263|Pink|Black|Adventure|Solar_beam|Demon horns|Burger
194|🟢+4|Nerd Ape Dao #276|156.24870429595626|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/276|Light purple|Dark brown|Sheriff|Heart|None|Grin
195|🔴-2|Nerd Ape Dao #821|156.02749939502232|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/821|Red|Water|Blue vest|ETH|Pirate hat|Close
196|🔴-4|Nerd Ape Dao #406|156.00949328184004|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/406|Red|Black|Tuxedo|Solar_beam|Fastfood|420
197|🟢+3|Nerd Ape Dao #1226|155.96259487025827|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1226|Yellow|Pink|Brown jacket|Sleepy|Fastfood|Grillz
198|🟢+5|Nerd Ape Dao #626|155.91243400170558|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/626|Red|Zombie|Judo|Dizzy|Rasta hat|Gum
199|🟢+6|Nerd Ape Dao #1194|155.8244026516416|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1194|Pink|Lav|Pink hoodie|Shy|Red bob|Cigar
200|🟢+2|Nerd Ape Dao #434|155.7038460673477|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/434|Blue|Dark brown|White shirt ribbon|Sleepy|Gold crown|Open
201|🟢+3|Nerd Ape Dao #1285|155.58218011328933|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1285|Light purple|Cream|Dark blue suit|Shy|Gold crown|Burger
202|🔴-5|Nerd Ape Dao #1368|155.49138410422475|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1368|Light purple|Light brown|Black turtleneck|Red Cat|Pirate hat|Grin
203|🟢+3|Nerd Ape Dao #553|155.42747072199938|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/553|Red|Black|Blue vest|Black Nerd|None|Candy
204|🟢+3|Nerd Ape Dao #388|155.18417654125633|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/388|Red|Zombie|Brown coat|Red|Blue cap|Candy
205|🔴-6|Nerd Ape Dao #439|155.12454710856457|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/439|Pink|Black|White fur|Red Cat|Gold crown|Gum
206|🔴-11|Nerd Ape Dao #1085|155.09105749547058|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1085|Light purple|Zombie|White shirt ribbon|Angry|Fastfood|Gold Grillz
207|🟢+4|Nerd Ape Dao #289|154.9314219587039|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/289|Beige|Dark brown|Banana hawaii|Square|Biker helmet|Pipe
208|🔴-7|Nerd Ape Dao #771|154.88585197242932|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/771|Green mint|Gray|Tuxedo|Glasses|Gold crown|Sneaky
209|🔵|Nerd Ape Dao #815|154.7493163729351|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/815|Light purple|Zombie|Black suit|Hearteye|Fastfood|Open
210|🔴-2|Nerd Ape Dao #1087|154.52281580917514|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1087|Pink|Zombie|Rasta hawaii|Red|Pirate hat|Grin
211|🟢+1|Nerd Ape Dao #748|154.45775965745764|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/748|Green mint|Light brown|Lab|Dizzy|Blue cap|Pipe
212|🟢+3|Nerd Ape Dao #255|154.38484432921393|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/255|Yellow|Red|Banana hawaii|Black Nerd|Adventure hat|Candy
213|🟢+1|Nerd Ape Dao #378|154.31704884089942|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/378|Beige|Gray|Brown vest|Red|Cowboy hat|Burger
214|🔴-4|Nerd Ape Dao #311|154.22586687524796|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/311|Green mint|Tiger|Brown coat|Dizzy|Pirate hat|Gold Grillz
215|🟢+1|Nerd Ape Dao #343|153.7400546828183|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/343|Yellow|Water|Sheriff|Red Cat|Green beanie|Gold Grillz
216|🟢+1|Nerd Ape Dao #999|153.73428995808322|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/999|Pink|Robot|Flower Hawaii|Glasses|Pink bucket|Smile
217|🟢+1|Nerd Ape Dao #816|153.4831005484944|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/816|Yellow|Gray|Fastfood|ETH|Propeller cap|Cigar
218|🟢+1|Nerd Ape Dao #802|153.44986635930638|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/802|Pink|Robot|White singlet|Dizzy|Gold crown|Gold Grillz
219|🟢+1|Nerd Ape Dao #1117|153.39150429555013|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1117|Red|Lav|Brown vest|White Round|Blue headscarf|Mouchet
220|🔴-7|Nerd Ape Dao #886|153.30648091747963|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/886|Pink|Lav|Stripedtee|Demon|Apple|Pipe
221|🟢+1|Nerd Ape Dao #138|153.2551136177573|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/138|Green mint|Red|Fastfood|Gold|Staw hat|Candy
222|🟢+6|Nerd Ape Dao #229|152.93526548663647|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/229|Yellow|Cream|Brown jacket|Heart|Propeller cap|Grillz
223|🟢+3|Nerd Ape Dao #772|152.91060372002522|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/772|Yellow|Light brown|Black turtleneck|Faded|Biker helmet|Tongue_out
224|🔵|Nerd Ape Dao #728|152.8432441581212|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/728|Red|White|Black hoodie|3D|None|Burger
225|🟢+4|Nerd Ape Dao #779|152.7430901787951|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/779|Beige|Cream|Lab|Heart|Cowboy hat|Cigar
226|🔴-1|Nerd Ape Dao #782|152.63159970677808|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/782|Pink|Gray|Black turtleneck|Heart|Black top hat|Cigarette
227|🟢+5|Nerd Ape Dao #783|152.39970600991595|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/783|Pink|White|None|Solar_beam|Propeller cap|Sneaky
228|🟢+2|Nerd Ape Dao #897|152.3020501670906|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/897|Beige|Robot|Brown jacket|3D|Gold hair|Burger
229|🟢+4|Nerd Ape Dao #1055|152.10600972072052|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1055|Beige|Robot|Pirate|Red|Apple|Sneaky
230|🟢+5|Nerd Ape Dao #1190|152.0838822682188|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1190|Pink|Pink|Pink fur|Gold|Blue headscarf|Open
231|🟢+5|Nerd Ape Dao #855|152.04821458345126|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/855|Green mint|Water|Fastfood|ETH|White bucket hat|Sneaky
232|🔴-9|Nerd Ape Dao #1289|152.00940399553392|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1289|Light purple|Gray|Fastfood|Eyepatch|Pink bucket|Sneaky
233|🟢+1|Nerd Ape Dao #1020|151.9379467980089|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1020|Green mint|Robot|Brown jacket|Heart|Biker helmet|Open
234|🔴-3|Nerd Ape Dao #1335|151.93616224112913|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1335|Pink|Black|Fastfood|Red|Green beanie|Burger
235|🔴-8|Nerd Ape Dao #102|151.48039689973115|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/102|Yellow|Dark brown|Brown jacket|Angry|Black top hat|Close
236|🟢+1|Nerd Ape Dao #1086|151.37041680923613|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1086|Light purple|Lav|Red singlet|Faded|Newsboy cap|Gold Grillz
237|🟢+6|Nerd Ape Dao #444|151.3696263611184|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/444|Blue|Dark brown|Brown jacket|Fasion|Red bob|Tongue_out
238|🟢+1|Nerd Ape Dao #937|151.3494214315813|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/937|Blue|Black|Fastfood|X|Rasta hat|Cigarette
239|🟢+8|Nerd Ape Dao #329|151.27350181872416|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/329|Red|Lav|Pink hoodie|Demon|Rose headscarf|Pipe
240|🟢+2|Nerd Ape Dao #678|151.1859036071072|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/678|Green mint|Gold|Sheriff|White Round|Pink bucket|Open
241|🔴-20|Nerd Ape Dao #1008|151.15918847424135|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1008|Light purple|Tiger|Stripedtee|Red|Green beanie|Open
242|🟢+2|Nerd Ape Dao #970|151.10520649412575|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/970|Blue|Lav|Brown coat|Oval|Black top hat|Cigarette
243|🔴-5|Nerd Ape Dao #878|151.08075151441903|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/878|Blue|Gray|Brown jacket|Wide_eyes|Newsboy cap|Smile
244|🟢+4|Nerd Ape Dao #723|151.0398261515278|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/723|Yellow|Cream|Black turtleneck|Hearteye|Green beret|Sneaky
245|🔴-4|Nerd Ape Dao #351|150.97410428415446|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/351|Yellow|Red|Judo|X|Green beanie|Tongue_out
246|🟢+5|Nerd Ape Dao #1101|150.91944008605668|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1101|Red|Red|Pirate|ETH|Pink bucket|Candy
247|🔴-1|Nerd Ape Dao #530|150.90918726051214|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/530|Green mint|Cream|Goldchain|Cyberpunk|Gold crown|Smile
248|🟢+4|Nerd Ape Dao #140|150.80700747638747|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/140|Pink|Black|Fastfood|ETH|Blue headscarf|Mouchet
249|🟢+5|Nerd Ape Dao #551|150.76969473081385|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/551|Red|Water|Yellow shirt|Glasses|Apple|Cigar
250|🟢+3|Nerd Ape Dao #900|150.7187052987191|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/900|Pink|Light brown|Banana hawaii|Square|Rose headscarf|Grin
251|🔴-6|Nerd Ape Dao #685|150.55124273357237|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/685|Blue|Zombie|Brown vest|White Round|Pirate hat|420
252|🟢+4|Nerd Ape Dao #921|150.54346247436277|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/921|Light purple|Zombie|Black vest|ETH|Black top hat|420
253|🔴-4|Nerd Ape Dao #1264|150.42635310643465|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1264|Light purple|Red|Black suit|Eyepatch|Blue headscarf|Mouchet
254|🟢+7|Nerd Ape Dao #37|150.34199569718476|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/37|Yellow|White|Sheriff|Shy|Blue headscarf|Gum
255|🟢+7|Nerd Ape Dao #1282|150.32085081953258|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1282|Beige|Red|Pirate|Demon|Apple|Gum
256|🔴-16|Nerd Ape Dao #492|150.20845549738195|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/492|Blue|Robot|White fur|White Round|None|Sneaky
257|🔵|Nerd Ape Dao #784|150.1064129288058|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/784|Yellow|Robot|Black turtleneck|Wide_eyes|Blue cap|Candy
258|🔴-8|Nerd Ape Dao #690|150.01468558478342|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/690|Beige|Tiger|Flower Hawaii|Eyepatch|Blue cap|Gold Grillz
259|🔴-4|Nerd Ape Dao #368|149.96571255744522|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/368|Green mint|Gold|Judo|Black Nerd|Pirate hat|Grin
260|🟢+5|Nerd Ape Dao #1214|149.88925119701915|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1214|Beige|Pink|Black hoodie|Red|Apple|Burger
261|🟢+6|Nerd Ape Dao #1108|149.82799120095186|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1108|Yellow|Dark brown|Yellow shirt|X|Blue headscarf|Close
262|🔴-2|Nerd Ape Dao #402|149.6506630572574|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/402|Blue|Lav|Pink fur|Dizzy|Pirate hat|420
263|🔵|Nerd Ape Dao #71|149.62339939927378|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/71|Red|Pink|Pink hoodie|Eyepatch|Demon horns|Gum
264|🔴-5|Nerd Ape Dao #376|149.4639136483557|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/376|Blue|Cream|White fur|Black Nerd|Gold crown|Tongue_out
