rank|📈|name|score|link|background|body|clothes|eyewear|head|mouth
430|🟢+21|Nerd Ape Dao #639|141.51013276791744|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/639|Green mint|Light brown|White fur|Hearteye|Red bob|Cigarette
431|🟢+18|Nerd Ape Dao #230|141.5051475108333|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/230|Pink|White|Brown jacket|Heart|Pink beanie|Tongue_out
432|🟢+13|Nerd Ape Dao #153|141.49991931380848|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/153|Yellow|Tiger|Black vest|Round Glasses|Pink bucket|Pipe
433|🔴-77|Nerd Ape Dao #1203|141.4160295122249|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1203|Light purple|Gray|None|Shy|None|Smile
434|🟢+4|Nerd Ape Dao #677|141.36736708655567|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/677|Yellow|Light brown|Black hoodie|Close|Demon horns|Gold Grillz
435|🟢+1|Nerd Ape Dao #992|141.33671151183967|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/992|Pink|Lav|White shirt ribbon|Eyepatch|Green beret|Tongue_out
436|🟢+1|Nerd Ape Dao #1064|141.21668302770752|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1064|Beige|Zombie|Stripedtee|Wide_eyes|Propeller cap|Cigar
437|🟢+3|Nerd Ape Dao #810|141.1563513422417|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/810|Blue|Lav|Black jacket|Round Glasses|Black top hat|Candy
438|🔴-41|Nerd Ape Dao #607|141.1386097706008|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/607|Yellow|Cream|Tech jacket|Cyberpunk|Red bob|Sneaky
439|🔵|Nerd Ape Dao #170|141.12346257768402|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/170|Pink|Robot|Purple hoodie|X|Propeller cap|Close
440|🟢+15|Nerd Ape Dao #207|141.1203878026282|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/207|Red|Robot|Fastfood|Round Glasses|Gold hair|Pipe
441|🟢+16|Nerd Ape Dao #36|141.11637049576257|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/36|Pink|Gold|Yellow shirt|Oneeye|Pink beanie|Sneaky
442|🔴-18|Nerd Ape Dao #1334|141.10104678796708|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1334|Green mint|Pink|Pink hoodie|Close|Apple|Sneaky
443|🟢+16|Nerd Ape Dao #547|141.08952859558593|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/547|Green mint|Gold|Overalls|Glasses|Green beanie|Candy
444|🔴-17|Nerd Ape Dao #1177|141.07447533330182|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1177|Red|Light brown|Pink fur|Gold|Cowboy hat|Gum
445|🔴-13|Nerd Ape Dao #349|141.0740893961281|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/349|Red|Lav|Silverchain|Angry|Rasta hat|420
446|🔴-59|Nerd Ape Dao #474|141.06347398514333|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/474|Yellow|White|Tech jacket|Square|Apple|Candy
447|🟢+11|Nerd Ape Dao #160|141.05960065021682|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/160|Beige|Gold|Brown coat|Faded|Green beret|420
448|🟢+15|Nerd Ape Dao #1048|141.0030041721493|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1048|Green mint|Tiger|White shirt ribbon|Oneeye|Pirate hat|Candy
449|🟢+17|Nerd Ape Dao #832|140.98877357820515|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/832|Blue|White|Goldchain|Demon|Black beanie|Gold Grillz
450|🔴-3|Nerd Ape Dao #1023|140.982079363617|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1023|Blue|Gray|Judo|Oneeye|Apple|Grin
451|🟢+18|Nerd Ape Dao #880|140.97535931669384|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/880|Yellow|Black|Blue vest|Wide_eyes|Red bob|420
452|🟢+20|Nerd Ape Dao #930|140.96625149602312|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/930|Blue|Gold|White fur|X|Pink beanie|Cigarette
453|🔴-24|Nerd Ape Dao #1222|140.93962638912248|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1222|Yellow|Zombie|White fur|ETH|Fastfood|Pipe
454|🟢+11|Nerd Ape Dao #210|140.89911234800954|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/210|Light purple|Zombie|Blue vest|Round Glasses|Black beanie|420
455|🟢+7|Nerd Ape Dao #293|140.89736850870372|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/293|Red|Zombie|Fastfood|Eyepatch|Newsboy cap|Grin
456|🔵|Nerd Ape Dao #373|140.7922161781738|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/373|Red|Lav|Brown vest|Cyberpunk|Blue cap|Open
457|🔴-52|Nerd Ape Dao #1258|140.76180559004035|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1258|Blue|Gold|Flower Hawaii|Cyberpunk|Cowboy hat|Smile
458|🟢+19|Nerd Ape Dao #849|140.73634805304027|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/849|Green mint|Red|Fastfood|Glasses|Blue cap|Cigar
459|🔴-45|Nerd Ape Dao #516|140.71064762441068|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/516|Light purple|White|Sheriff|Oval|Fastfood|Burger
460|🟢+7|Nerd Ape Dao #1168|140.70710185502926|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1168|Green mint|Red|Stripedtee|Demon|Staw hat|Smile
461|🟢+13|Nerd Ape Dao #1111|140.68976121806296|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1111|Beige|Cream|Judo|Faded|Pirate hat|Close
462|🔴-94|Nerd Ape Dao #978|140.62573209277727|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/978|Beige|Dark brown|None|X|None|Pipe
463|🟢+27|Nerd Ape Dao #655|140.49875531611627|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/655|Light purple|Light brown|Pirate|Angry|Pirate hat|Smile
464|🟢+7|Nerd Ape Dao #1293|140.49243876662646|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1293|Light purple|Red|White fur|Dizzy|Pink bucket|Grillz
465|🔴-13|Nerd Ape Dao #667|140.46462398852745|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/667|Light purple|Pink|Tuxedo|Red|Newsboy cap|Grillz
466|🟢+23|Nerd Ape Dao #450|140.40443448786706|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/450|Green mint|Water|Dark blue suit|Oneeye|Pink bucket|Burger
467|🟢+17|Nerd Ape Dao #1120|140.3926234364497|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1120|Red|Tiger|Red singlet|Round Glasses|Black beanie|Gum
468|🟡|Nerd Ape Dao #1399|140.38971942932903|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1399|Blue|Dark brown|Flower Hawaii|Black Nerd|Propeller cap|Pipe
469|🟢+13|Nerd Ape Dao #904|140.36977211599012|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/904|Light purple|Zombie|Yellow shirt|Dizzy|Black beanie|Sneaky
470|🟢+11|Nerd Ape Dao #181|140.30995774203325|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/181|Green mint|Water|Goldchain|Black Nerd|Pink beanie|Tongue_out
471|🔴-10|Nerd Ape Dao #830|140.30259260761912|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/830|Blue|Water|Hawaii|Hearteye|Rasta hat|Candy
472|🔴-18|Nerd Ape Dao #307|140.27949173053588|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/307|Red|Dark brown|Green jacket|Close|Blue headscarf|Grillz
473|🟢+31|Nerd Ape Dao #1215|140.2640269406604|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1215|Light purple|Robot|Brown coat|Wide_eyes|Black top hat|Cigar
474|🔴-6|Nerd Ape Dao #1099|140.25386394515954|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1099|Yellow|Black|Judo|Black Nerd|Pink bucket|Candy
475|🔴-31|Nerd Ape Dao #48|140.25248385432397|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/48|Beige|Lav|Dark blue suit|Gold|Adventure hat|Mouchet
476|🟢+22|Nerd Ape Dao #251|140.2447106747785|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/251|Pink|Water|Brown coat|Heart|Cowboy hat|Sneaky
477|🟢+1|Nerd Ape Dao #902|140.1811821292797|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/902|Red|Water|Black hoodie|Oneeye|Rasta hat|Cigar
478|🔴-37|Nerd Ape Dao #43|140.18034419507356|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/43|Yellow|Light brown|Pirate|Gold|Propeller cap|Smile
479|🔴-4|Nerd Ape Dao #164|140.1581406252354|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/164|Blue|Black|Yellow shirt|Square|Rasta hat|Open
480|🟢+28|Nerd Ape Dao #318|140.11410363738779|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/318|Beige|Robot|Pink hoodie|Faded|Black beanie|Gold Grillz
481|🟢+14|Nerd Ape Dao #716|140.08702411105418|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/716|Light purple|White|Pink hoodie|Fasion|Demon horns|Grillz
482|🟢+10|Nerd Ape Dao #699|140.06192198159516|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/699|Green mint|Black|Black jacket|Red|Rose headscarf|Mouchet
483|🔴-5|Nerd Ape Dao #74|140.03062371003574|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/74|Red|Gold|Black jacket|Dizzy|Rasta hat|Smile
484|🟢+3|Nerd Ape Dao #485|140.01155165934034|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/485|Beige|Light brown|Dark blue suit|X|Rasta hat|Tongue_out
485|🟢+8|Nerd Ape Dao #1276|139.99025117018968|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1276|Beige|Tiger|Overalls|Hearteye|Apple|Mouchet
486|🔴-16|Nerd Ape Dao #1382|139.94962884245686|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1382|Red|Dark brown|Judo|Gold|Pink beanie|Grin
487|🟢+4|Nerd Ape Dao #358|139.93169609749276|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/358|Blue|White|Pink fur|Oval|Propeller cap|Gold Grillz
488|🔴-71|Nerd Ape Dao #1100|139.90165689600784|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1100|Red|Tiger|Flower Hawaii|Close|Adventure hat|420
489|🟢+10|Nerd Ape Dao #653|139.8823062030215|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/653|Red|Lav|Stripedtee|White Round|Green beanie|Grin
490|🔴-10|Nerd Ape Dao #359|139.8710990440891|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/359|Yellow|Robot|Purple hoodie|Gold|Gold hair|Open
491|🔴-8|Nerd Ape Dao #657|139.85418263294736|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/657|Yellow|Zombie|Stripedtee|Close|Newsboy cap|420
492|🔴-69|Nerd Ape Dao #1003|139.79791200374558|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1003|Blue|White|Tech jacket|Black Nerd|Pink bucket|Mouchet
493|🟢+18|Nerd Ape Dao #1377|139.76890675738136|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1377|Blue|Red|White fur|Angry|Demon horns|Cigarette
494|🟢+15|Nerd Ape Dao #322|139.76623411861507|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/322|Yellow|White|Fastfood|Oval|Fastfood|Close
495|🔴-7|Nerd Ape Dao #1084|139.74080750001576|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1084|Yellow|Zombie|Overalls|Red Cat|Apple|420
496|🟢+6|Nerd Ape Dao #789|139.7301456148162|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/789|Green mint|Zombie|Brown vest|White Round|Blue cap|Close
497|🔴-33|Nerd Ape Dao #542|139.70071362503643|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/542|Red|Light brown|Black vest|Close|Rose headscarf|Grillz
498|🟢+21|Nerd Ape Dao #1304|139.6799769486644|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1304|Pink|Gray|Goldchain|Shy|Green beanie|Open
499|🟢+17|Nerd Ape Dao #1028|139.6420208106494|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1028|Red|Gray|White shirt ribbon|Demon|Black beanie|Pipe
500|🟢+3|Nerd Ape Dao #1158|139.63513315610294|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1158|Yellow|Tiger|Red singlet|Close|Fastfood|Open
501|🟢+9|Nerd Ape Dao #985|139.63511494736605|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/985|Beige|Black|Black jacket|Wide_eyes|Demon horns|Grillz
502|🟢+23|Nerd Ape Dao #1320|139.62772911843155|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1320|Beige|Gold|Overalls|Angry|Black top hat|Open
503|🟢+14|Nerd Ape Dao #1238|139.58032203699406|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1238|Green mint|Tiger|Black jacket|Round Glasses|Pirate hat|Sneaky
504|🔴-131|Nerd Ape Dao #767|139.46257621386843|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/767|Red|Cream|None|Gold|None|Mouchet
505|🔴-20|Nerd Ape Dao #837|139.4417257922703|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/837|Red|Pink|Silverchain|ETH|Pirate hat|Gum
506|🔴-9|Nerd Ape Dao #1033|139.43530022238903|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1033|Red|Robot|Pink fur|ETH|Staw hat|Mouchet
507|🔴-1|Nerd Ape Dao #357|139.41158298538|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/357|Yellow|Pink|Black leather|Close|Red bob|Candy
508|🟢+20|Nerd Ape Dao #503|139.38523785058365|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/503|Red|Dark brown|Black suit|White Round|Blue headscarf|Mouchet
509|🔴-61|Nerd Ape Dao #290|139.30617618145268|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/290|Beige|Tiger|Flower Hawaii|Cyberpunk|Gold hair|Sneaky
510|🟢+13|Nerd Ape Dao #1277|139.28438042352278|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1277|Red|Zombie|Black hoodie|Dizzy|Demon horns|Cigar
511|🔴-78|Nerd Ape Dao #21|139.27100537349745|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/21|Pink|White|Sheriff|Gold|Adventure hat|420
512|🔴-11|Nerd Ape Dao #950|139.26309895996218|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/950|Yellow|Red|Brown vest|Sleepy|Pink bucket|Smile
513|🟢+16|Nerd Ape Dao #834|139.1402643736596|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/834|Blue|Gray|Pink fur|Angry|Cowboy hat|Close
514|🟢+26|Nerd Ape Dao #603|139.10424867239317|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/603|Light purple|Robot|Red singlet|Eyepatch|Gold hair|Tongue_out
515|🟢+18|Nerd Ape Dao #608|139.0401170401727|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/608|Yellow|Dark brown|Red singlet|Red Cat|Red bob|Smile
516|🟢+6|Nerd Ape Dao #256|139.02146993069408|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/256|Pink|Pink|Pink hoodie|White Round|Apple|Tongue_out
517|🟢+20|Nerd Ape Dao #262|138.98118820994125|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/262|Yellow|Pink|Judo|Angry|Green beret|Cigarette
518|🔴-4|Nerd Ape Dao #696|138.91887149105875|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/696|Blue|Water|Blue vest|ETH|Blue cap|Grin
519|🟢+29|Nerd Ape Dao #1209|138.88575228744182|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1209|Pink|Robot|Yellow shirt|Wide_eyes|Green beanie|Cigarette
520|🟢+30|Nerd Ape Dao #1292|138.88298740352352|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1292|Beige|Water|Black suit|Cyberpunk|Pink beanie|Cigar
521|🔴-8|Nerd Ape Dao #167|138.88031943777958|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/167|Light purple|Robot|Stripedtee|Gold|Adventure hat|Candy
522|🔴-2|Nerd Ape Dao #1319|138.82549102382035|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1319|Yellow|Water|Silverchain|X|Rasta hat|Smile
523|🔴-16|Nerd Ape Dao #1156|138.8208575788986|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1156|Green mint|Pink|Black sleeveless|Shy|Pink bucket|Grillz
524|🟢+19|Nerd Ape Dao #1225|138.7875134406424|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1225|Blue|Robot|Goldchain|Eyepatch|Biker helmet|Pipe
525|🟢+16|Nerd Ape Dao #852|138.77233256683502|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/852|Pink|Zombie|Brown coat|Oneeye|Blue cap|Cigar
526|🔴-66|Nerd Ape Dao #137|138.767148256601|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/137|Red|Tiger|Rasta hawaii|Close|Rasta hat|420
527|🟢+26|Nerd Ape Dao #1042|138.7472228285072|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1042|Blue|Robot|Black leather|Angry|Red bob|Grin
528|🔴-4|Nerd Ape Dao #870|138.72987117946144|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/870|Red|Gold|Black suit|Sleepy|Pink beanie|Candy
529|🟢+7|Nerd Ape Dao #91|138.65710573483497|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/91|Pink|Cream|Yellow shirt|Dizzy|Rose headscarf|Gold Grillz
530|🔴-77|Nerd Ape Dao #267|138.63898319220596|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/267|Light purple|Black|Flower Hawaii|Close|Black beanie|Cigar
531|🟢+16|Nerd Ape Dao #1073|138.60531416254008|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1073|Pink|White|Black suit|Angry|White bucket hat|Burger
532|🔴-32|Nerd Ape Dao #752|138.5969664440169|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/752|Yellow|Water|Black sleeveless|Oval|Apple|Close
533|🔴-37|Nerd Ape Dao #120|138.59191845154265|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/120|Pink|Gray|Sheriff|Round Glasses|Blue cap|Tongue_out
534|🟢+12|Nerd Ape Dao #574|138.57228222194243|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/574|Red|Black|Brown coat|Round Glasses|Black beanie|Close
535|🟢+17|Nerd Ape Dao #1260|138.53098119065965|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1260|Pink|White|Brown vest|X|Adventure hat|Burger
536|🟢+19|Nerd Ape Dao #524|138.51506893030046|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/524|Red|Pink|White singlet|Red|Demon horns|Smile
537|🔴-2|Nerd Ape Dao #820|138.50142033917032|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/820|Red|Lav|Green jacket|Glasses|Green beret|Cigarette
538|🔵|Nerd Ape Dao #310|138.4281274041932|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/310|Light purple|Gold|Yellow shirt|Close|Adventure hat|Smile
539|🟢+18|Nerd Ape Dao #856|138.37728990561828|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/856|Light purple|Black|Stripedtee|Hearteye|Cowboy hat|Close
540|🟢+21|Nerd Ape Dao #991|138.35770676156088|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/991|Beige|Pink|Blue vest|Angry|Pink beanie|Burger
541|🔴-55|Nerd Ape Dao #813|138.22900252582903|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/813|Green mint|Cream|Flower Hawaii|Dizzy|Green beanie|Close
542|🟢+26|Nerd Ape Dao #326|138.22421095058402|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/326|Yellow|Robot|Stripedtee|Eyepatch|Staw hat|Open
543|🟢+22|Nerd Ape Dao #270|138.16367150256616|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/270|Beige|Tiger|Pink fur|Glasses|Staw hat|Pipe
544|🔴-50|Nerd Ape Dao #964|138.14920006137896|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/964|Pink|Robot|Flower Hawaii|Oneeye|Blue cap|Burger
545|🟢+26|Nerd Ape Dao #792|138.1415884533812|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/792|Red|Gold|Black vest|Fasion|Demon horns|Mouchet
546|🔴-4|Nerd Ape Dao #356|138.10080531934398|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/356|Red|Dark brown|Judo|Oneeye|Rasta hat|Smile
547|🔴-13|Nerd Ape Dao #712|138.08273446398988|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/712|Blue|Cream|Stripedtee|Close|Gold hair|Grillz
548|🟢+15|Nerd Ape Dao #1075|138.04309943118216|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1075|Light purple|Robot|Purple hoodie|Hearteye|Rose headscarf|Tongue_out
549|🟢+21|Nerd Ape Dao #606|138.02704358839202|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/606|Yellow|Tiger|Fastfood|White Round|Green beanie|Smile
550|🟢+19|Nerd Ape Dao #838|138.01524910156704|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/838|Beige|Red|Fastfood|Heart|Biker helmet|Mouchet
551|🟢+24|Nerd Ape Dao #340|138.002230364112|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/340|Green mint|Gray|Purple hoodie|X|Gold hair|Mouchet
552|🔴-7|Nerd Ape Dao #857|137.97135759978596|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/857|Blue|Water|Black leather|Close|Black top hat|Gum
553|🔴-21|Nerd Ape Dao #1323|137.94215424090976|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1323|Blue|Lav|Black tee|3D|Blue headscarf|Candy
554|🔴-23|Nerd Ape Dao #254|137.93144635857067|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/254|Pink|Red|Red singlet|Close|Rose headscarf|Pipe
555|🔴-1|Nerd Ape Dao #14|137.91737360323802|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/14|Pink|Light brown|Blue vest|Oval|Propeller cap|Gum
556|🔴-38|Nerd Ape Dao #1013|137.9157970018538|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1013|Pink|Dark brown|Black jacket|ETH|Apple|Pipe
557|🔴-6|Nerd Ape Dao #1097|137.90745365543904|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1097|Light purple|Cream|Pink hoodie|Oval|Rasta hat|Smile
558|🔴-46|Nerd Ape Dao #417|137.892265685004|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/417|Blue|Robot|Sheriff|Red Cat|Cowboy hat|Burger
559|🟢+14|Nerd Ape Dao #452|137.82296119267664|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/452|Yellow|Gray|Dark blue suit|Round Glasses|Biker helmet|Burger
560|🟢+20|Nerd Ape Dao #201|137.7765134308773|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/201|Blue|Tiger|Black hoodie|Hearteye|Cowboy hat|Open
